marketStatus,week,year,ageOfStoreInWeeks,newStore30weeks,DMAStoreCount,braziliancitruspepper,spicykoreanq,app1,app2,app3,app4,app5,web1,web2,web3,web4,web5,promo1,promo2,promo3,promo4,promo5,TotalItemSales,totalDelivery,DeliverySales,DDDeliverySales,DoorDashDeliverySales,CallDineInSales,WalkDineInSales,CallToGoSales,WalkToGoSales,appSales,webMobileSales,otherSales,TransactionCount,totalDeliveryTransactions,DeliveryTransactions,DDDeliveryTransactions,DoorDashDeliveryTransactions,CallDineInTransactions,WalkDineInTransactions,CallToGoTransactions,WalkToGoTransactions,appTransactions,webMobileTransactions,otherTransactions,OLOSocialSpend,OLOSearchSpend,OLODisplaySpend,OLVNationalSpend,OLVSocialSpend,DigitalSpend,tvspend,AdSpend,localsponsorsSpend,localsocialSpend,localdigitalSpend,localradioSpend,localoohSpend,localotherSpend,localtvSpend,localmobileSpend,localAdSpend,MaxTemp,wingstops_within_3_miles,Buffalo_Wild_Wings_within_3_miles,Chick_Fil_A_within_3_miles,Chipotle_within_3_miles,KFC_within_3_miles,Panda_Express_within_3_miles,Pizza_Hut_within_3_miles,Taco_Bell_within_3_miles,Whataburger_within_3_miles,Dominos_within_3_miles,competitors_within_3_miles,raining_float,snowing_float,OverallSatisfaction,DigitalOSAT,TasteOfFood,AccuracyOfOrder,SpeedOfService,unemploymentRate,InternalDeliveryAvailable,DDDeliveryAvailable,DoorDashDeliveryAvailable,AnyDeliveryAvailable,price10BonelessCombor,price10ClassicComboj,price10pcBonelessr,price10pcClassicj,price10SplitComboj,price12pcClassicj,price15BonelessCombor,price15ClassicComboj,price15pcBonelessr,price15pcClassicj,price15SplitComboj,price2pcCrispyTenders,price20OzBeverage,price20pcBonelessr,price20pcClassicj,price24pcFamilyBonelessr,price24pcFamilyClassicj,price24pcFamilySplitj,price25BWBigNiteinBundle,price3CrispyTendersCombo,price3pcBonelessr,price3pcClassicj,price30pcClassicj,price30pcFamilyBonelessr,price30pcFamilyClassicj,price30pcFamilySplitj,price32OzBeverage,price4pcCrispyTenders,price40pcFamilyClassicj,price40pcFamilySplitj,price5CrispyTendersCombo,price5pcBonelessr,price5pcClassicj,price50pcFamilyClassicj,price6BonelessCombor,price6ClassicComboj,price6SplitComboj,price8BonelessCombor,price8ClassicComboj,price8pcBonelessr,price8pcClassicj,price8SplitComboj,priceAdd5BonelessWingsr,priceAdd5ClassicWingsJ,priceBleuCheeseRegular,priceBuffaloFF,priceBWLunchCombor,priceCarrotSticks,priceCelerySticks,priceCheeseFriesRegular,priceCheeseSauceMedium,priceCheeseSauceRegular,priceCLLunchComboj,priceFrenchFriesLarge,priceFrenchFriesRegular,priceFrenchFriesRegulare,priceFriedCornLarge,priceFriedCornRegular,priceHoneyMustardRegular,priceRanchLarge,priceRanchRegular,priceRollEach,priceRollsHalfDozen,priceSauce,priceTripleChocolateBrownie,priceUpgradeDrink,priceVeggieSticks,priceVoodooFriesLarge,priceVoodooFriesRegular,householdsPerStore,WeekNo,WeekDate,WeekDay,Month,Year,Quarterly,QYear,Year_01,BRAND,BRAND_CODE,MARKET_CODE
National,20,2017,1194,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19156407,21578.01,21578.01,0,0,29988.97,4760330.76,5176074.49,5353353.03,0,2789091.02,1025990.72,1102833,1127,1127,0,0,1555,290877,258934,364915,0,130489,54936,10743.36286,17347.86429,11724.39286,15356.57714,12231.01571,67403.21286,62368.24971,129771.4626,28591.11061,358.4262259,4797.857764,41093.06211,2495.688824,2828.209516,0,358.4262259,80522.78127,109.94,7,3,20,22,11,12,13,11,11,20,70,0.280441006,0,0.576158817,0.459498783,NA,NA,NA,4.530848253,1,0,0,1,11.69002744,11.82930739,7.902326035,8.810151951,11.72987233,10.84025353,19.4512882,19.56679052,11.56464783,12.94013661,19.66947864,2.773941515,2.113904315,15.47837082,17.25094735,26.81813666,27.13627589,27.03429969,15.99,8.208923865,2.472733343,2.834147259,25.33118717,30.97202254,31.32405671,31.21881599,2.550539293,6.28306396,41.0770971,41.03670949,10.62466568,3.850795143,4.388606012,50.35201274,8.89907058,8.972738067,8.972967487,10.24887668,10.33026263,6.508758885,7.216074573,10.32531319,3.687891865,4.176527273,0.866496562,3.093926179,5.903088663,1.107788411,1.086263734,3.270548448,2.020774088,1.038730919,6.088162648,3.55630055,2.227965614,2.094149365,4.03199294,2.53227277,0.865234913,3.564077218,0.865264779,0.554989969,2.815565894,0.862750302,1.74677796,0.410473441,1.110041235,5.001197747,3.112112389,92068.78975,20,5/21/2017,1,5,2017,q2,q2 2017,2017 YTD,WINGSTOP,WG,TOTUS
National,21,2017,1195,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19473905.05,21461.66,21461.66,0,0,28178.52,4744997.82,5287469.45,5399835.25,0,2924851.96,1067110.39,1092547,1066,1066,0,0,1410,283642,257919,361077,0,132412,55021,10110.45143,20154.89143,11695.56286,50.51857143,0,42011.42429,333753.6172,375765.0414,28591.11061,358.4262259,4797.857764,40661.44044,2495.688824,2828.110342,0,358.4262259,80091.06042,107.06,7,3,20,22,11,12,13,11,11,20,70,0.276918107,0,0.51794067,0.449969894,0.570302198,0.628006671,0.540102081,4.499943109,1,0,0,1,11.69950613,11.83038086,7.903922809,8.812194347,11.73246457,10.84461337,19.47223029,19.56636512,11.57934835,12.94981418,19.62839825,2.769083943,2.11460461,15.48206977,17.25671913,26.83268216,27.13860936,27.04377216,15.99,8.217311777,2.477814439,2.831366385,25.35241893,30.99057743,31.32845494,31.22018202,2.549953358,6.292633191,41.15424881,41.05539212,10.62931039,3.86446634,4.38774285,50.51270148,8.901411727,8.974758112,8.983817698,10.25416546,10.33247133,6.513480256,7.222411087,10.32868208,3.695274997,4.171680914,0.865534646,3.11169635,5.929895011,1.109091258,1.083249761,3.270649182,2.028592682,1.038834228,6.127118873,3.55750709,2.228354263,2.094149365,4.03199294,2.53227277,0.864721326,3.563890559,0.865577619,0.554535995,2.825413174,0.863344044,1.747502087,0.407476999,1.110017813,5.001197747,3.118165881,92063.47111,21,5/28/2017,1,5,2017,q2,q2 2017,,WINGSTOP,WG,TOTUS
National,22,2017,1196,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19775637.92,21316.12,21316.12,0,0,27745.41,4718520,5321723.57,5528767.11,0,3064863.51,1092702.2,1122317,1062,1062,0,0,1443,287737,261757,373647,0,139911,56760,9634.908571,20942.85857,11342.90429,93631.49286,73382.26286,208934.4271,121226.6479,330161.075,28591.11061,358.4262259,4486.150589,35972.51482,2495.688824,2827.978111,0,358.4262259,75090.2954,107.96,7,3,20,22,11,12,13,11,11,20,70,0.235450493,0,0.517797985,0.44963413,0.570180949,0.627838321,0.540032168,4.459265252,1,0,0,1,11.6939389,11.83233476,7.906091113,8.811489502,11.72414565,10.84492424,19.45353446,19.56370648,11.58087541,12.94324343,19.63415605,2.767258418,2.11484127,15.48994418,17.25850305,26.82681777,27.14194018,27.04553381,15.99,8.216900182,2.478335159,2.831781788,25.34993361,30.99102062,31.34535657,31.2313556,2.552248577,6.290717258,41.1422246,41.06049634,10.62159624,3.849873905,4.385945547,50.57099886,8.902033952,8.975309107,8.985788837,10.25202711,10.33329152,6.51258198,7.21843194,10.34081037,3.68730214,4.177821833,0.8656225,3.103429045,5.9634046,1.108529378,1.088273261,3.281909357,2.029073105,1.040190042,6.086173301,3.558377691,2.229193246,2.094116582,4.031945713,2.532225228,0.865068358,3.573829589,0.865771841,0.555739388,2.830167323,0.863787647,1.748075952,0.407757045,1.110178085,5.001185154,3.115161501,91896.52525,22,6/4/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,TOTUS
National,23,2017,1197,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19197579.19,21589.72,21589.72,0,0,26781.69,4686323.63,5114229.24,5352855.68,0,2945465.91,1050333.32,1095899,1087,1087,0,0,1432,285246,253023,363945,0,136047,55119,10477.48143,19380.76,10523.21714,78768.70571,85616.51429,204766.6786,392628.8805,597395.5591,28591.11061,358.4262259,4518.955476,35972.51482,2512.227331,2827.978111,0,358.4262259,75139.63879,111.92,7,3,20,22,11,12,13,11,11,20,70,0.148204055,0,0.517392391,0.44947051,0.569958615,0.62756304,0.539818415,4.459788467,1,0,0,1,11.69425926,11.8327963,7.906880935,8.810318494,11.72708586,10.83954563,19.46876782,19.57172454,11.57288766,12.94200578,19.68001318,2.79036632,2.115298642,15.49591918,17.26136447,26.83234885,27.14287158,27.06439826,15.99,8.219483626,2.472178861,2.830630694,25.35463346,31.00180156,31.33976151,31.24332839,2.553390304,6.287929227,41.13375011,41.06967791,10.62819979,3.854015822,4.385678404,50.58828581,8.900886005,8.976675019,8.97965038,10.25066021,10.334796,6.51405008,7.219893182,10.33374206,3.684965255,4.176705925,0.865890247,3.104863685,5.971421417,1.106349689,1.088197868,3.274094606,2.025379636,1.039204397,6.152009836,3.557350481,2.229756004,2.095086922,4.033343597,2.533632428,0.865944122,3.569671254,0.86605616,0.555756671,2.833235996,0.862904992,1.747899234,0.407691703,1.11061234,5.001557911,3.117956363,91816.01749,23,6/11/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,TOTUS
National,24,2017,1198,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18654073.81,20545.72,20545.72,0,0,27030.89,4571686.18,4932223.84,5179287.07,0,2878557.93,1044742.18,1063132,1029,1029,0,0,1413,276037,243996,354196,0,132160,54301,11752.82,18368.80571,9994.904286,10677.44,12231.02286,63024.99286,66576.41636,129601.4092,28591.11061,358.4262259,4535.108321,35972.51482,2536.197681,2933.162183,0,358.4262259,75284.94606,120.92,7,3,20,22,11,12,13,11,11,20,70,0.237728423,0,0.517342594,0.449606952,0.570284395,0.6276857,0.5399272,4.459454035,1,0,0,1,11.70086755,11.8408671,7.907106512,8.82140194,11.74162265,10.84747198,19.46250493,19.58268463,11.57382963,12.95575191,19.71775527,2.789021189,2.11526337,15.49466108,17.27421429,26.83040227,27.15504257,27.05506501,15.99,8.213313012,2.476744936,2.830878736,25.36666487,31.0006728,31.35395736,31.25304578,2.556390633,6.292498428,41.13632305,41.07904488,10.63276161,3.849707823,4.391776103,50.60568424,8.907144197,8.982304079,8.988478643,10.25714719,10.34191203,6.515398576,7.220140389,10.33560138,3.687978644,4.186065701,0.867352053,3.112404853,5.959698907,1.1063112,1.081086877,3.272585322,2.023238711,1.041338202,6.099434532,3.560488047,2.231246888,2.095784362,4.034348337,2.534643863,0.867695296,3.567294646,0.867398506,0.557019364,2.83338881,0.865334533,1.748843808,0.408940436,1.111440894,5.001825833,3.119642444,91604.44072,24,6/18/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,TOTUS
National,25,2017,1199,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18957345.29,18257.99,18257.99,0,0,27240.25,4688391.87,4993622.21,5374188.53,0,2823111.77,1032532.67,1088098,943,943,0,0,1450,283358,248525,367591,0,131407,54824,12220.61286,18309.94429,12708.18286,25.03285714,0,43263.77286,493.4201429,43757.193,26771.47424,358.4262259,4535.108321,36217.94382,2556.452109,2967.990435,0,358.4262259,73765.82138,116.06,7,3,20,22,11,12,13,11,11,20,70,0.215973121,0,0.516995674,0.448317897,0.570687631,0.627160983,0.538259419,4.450960782,1,0,0,1,11.71613417,11.8537904,7.926113142,8.835086195,11.75722523,10.8634701,19.45773491,19.60407439,11.59831396,12.96474143,19.69076277,2.768055837,2.114805002,15.49321119,17.29738102,26.87294882,27.18952704,27.1049684,15.99,8.224178718,2.475842823,2.8380661,25.39818746,30.95057685,31.37644368,31.31820052,2.553035762,6.294227769,41.177925,41.17684167,10.61992796,3.844075187,4.401565838,50.63557989,8.916649419,8.995686546,9.007153651,10.27046582,10.35623891,6.524223515,7.229496311,10.35167044,3.691048534,4.193064111,0.868057909,3.131997003,5.967889174,1.109085078,1.087776601,3.270824385,2.02723751,1.044799668,6.144578808,3.563653438,2.233322592,2.097450527,4.036748636,2.537060156,0.867650094,3.571332837,0.868028751,0.560382068,2.836514598,0.864236946,1.750109178,0.411652072,1.112298664,5.002465891,3.119523712,90921.26652,25,6/25/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,TOTUS
National,26,2017,1200,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18565488.42,20067.5,20067.5,0,0,27263.3,4552714.38,4875824.2,5257450.13,0,2823861.39,1008307.52,1044048,1009,1009,0,0,1369,270531,237903,352817,0,128358,52061,10571.07857,17794.16714,10923.72,34310.26286,0,73599.22857,238683.3296,312282.5582,15853.65606,358.4262259,4535.108321,34782.24423,1158.896545,2967.990435,0,358.4262259,60014.74804,118.94,7,3,20,22,11,12,13,11,11,20,70,0.179732576,0,0.521295466,0.44780634,0.575681883,0.626641935,0.534681608,4.390391249,1,0,0,1,11.72192041,11.86312347,7.92674126,8.845161295,11.77464737,10.86146856,19.48913964,19.60774434,11.60063403,12.9724636,19.70461464,2.766038051,2.114936028,15.52237282,17.31006866,26.88765211,27.18612227,27.108934,15.99,8.216752801,2.481745568,2.837500818,25.40512421,31.03956477,31.40368041,31.31881426,2.556735306,6.298144545,41.21685449,41.20982722,10.63125672,3.847367685,4.402123925,50.65304438,8.923967724,9.004074016,9.013075905,10.27609395,10.36473709,6.525934933,7.237146118,10.37016126,3.693109209,4.187215781,0.868736423,3.107612246,5.979839594,1.107563588,1.08769986,3.287598833,2.022375045,1.05405839,6.135428817,3.567474348,2.235385407,2.097969965,4.037496945,2.537813452,0.868343984,3.57089993,0.868862347,0.561553037,2.851760197,0.865173425,1.75278187,0.408906225,1.112696851,5.002665434,3.125792714,90683.7966,26,7/2/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,TOTUS
National,27,2017,1201,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19175063.84,21462.13,21462.13,0,0,26886.4,4753292,4970322.84,5405879.42,0,2944461.2,1052759.85,1097736,1098,1098,0,0,1414,286692,248593,367244,0,137133,55562,12168.15286,3348.485714,10532.85429,60056.49429,0,86105.98714,494481.6411,580587.6282,15853.65606,358.4262259,4527.156698,34782.24423,1158.896545,2967.990435,0,358.4262259,60006.79642,114.08,7,3,20,22,11,12,13,11,11,20,70,0.208520209,0,0.521103938,0.447577393,0.57558674,0.626449582,0.534381398,4.390943979,1,0,0,1,11.72798531,11.87058158,7.932410258,8.848795525,11.78371681,10.86163568,19.5110926,19.63003922,11.60676262,12.97779468,19.72937962,2.770770001,2.115794215,15.52822713,17.31679664,26.88061324,27.19566474,27.09694157,15.99,8.223566769,2.479841812,2.837973437,25.45562887,31.07631961,31.41033686,31.32065957,2.55729664,6.299481976,41.24096719,41.19336536,10.63367106,3.850502589,4.404926118,50.69130883,8.930743591,9.009347852,9.018110416,10.28077185,10.36908387,6.523523298,7.233465444,10.36713933,3.693785772,4.19890846,0.868766699,3.11507227,6.015564875,1.106534376,1.08382947,3.286415007,2.024565964,1.054249235,6.139114629,3.569859148,2.237899408,2.098421533,4.038147478,2.53846832,0.868816989,3.575061655,0.869038755,0.56095509,2.857060295,0.865330128,1.753389303,0.413717863,1.111944659,5.002838904,3.117399968,90081.69194,27,7/9/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,TOTUS
National,28,2017,1202,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19235113.76,21764.77,21764.77,0,0,25292.13,4762941.51,5002741.63,5387831.08,0,2965237.05,1069305.59,1102769,1124,1124,0,0,1325,288984,249038,367994,0,138311,55993,11646.62714,1304.1,9894.767143,9056.515714,0,31902.01,151013.1262,182915.1362,15853.65606,358.4262259,4527.156698,34782.24423,1158.896545,2967.990435,0,358.4262259,60006.79642,109.94,7,3,20,22,11,12,13,11,11,20,70,0.184186531,0,0.520607317,0.446078328,0.575319153,0.625995816,0.533970189,4.391829232,1,0,0,1,11.66590368,11.88007265,7.921040881,8.876162787,11.80039831,10.92693453,19.30249249,19.68675663,11.59905557,13.02770145,19.79688679,2.768729609,2.118202095,15.50177552,17.3599967,26.67024034,27.31328289,27.24469945,15.99,8.22215005,2.408198518,2.850979761,25.54499194,30.97470077,31.49487186,31.42191744,2.560587135,6.296901076,41.30928914,41.25584991,10.63339059,3.783729148,4.418182525,50.81545818,8.872123056,9.024697152,9.038392122,10.23219949,10.39549502,6.509973831,7.251728725,10.40099919,3.656853102,4.224135099,0.871446015,3.129671765,5.980427782,1.108167905,1.084891474,3.291380431,2.030995507,1.052630164,6.154676268,3.579140741,2.242866582,2.099114437,4.039145686,2.53947318,0.870714153,3.587650743,0.871520436,0.56376549,2.877996808,0.870267167,1.752955021,0.412048279,1.113687367,5.003105083,3.128254616,89785.38888,28,7/16/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,TOTUS
National,29,2017,1203,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20201999.75,21994.41,21994.41,0,0,27185.45,4930485.88,5172616.56,5645270.25,0,3255294.83,1149152.37,1143487,1081,1081,0,0,1389,295711,254200,380344,0,150543,60219,11845.29,12455.56571,9219.212857,0.044285714,0,33520.11286,12538.26864,46058.3815,15853.65606,358.4262259,4559.360505,34782.24423,1158.896545,2967.990435,0,358.4262259,60039.00022,111.92,7,3,20,22,11,12,13,11,11,20,70,0.186563688,0,0.521350776,0.446928755,0.575654808,0.626694532,0.534534853,4.391984182,1,0,0,1,11.44330548,11.90259166,7.908321003,8.959419548,11.83546829,11.10262471,18.67848794,19.84446773,11.62806525,13.17345899,19.9306661,2.765161492,2.126634984,15.4976095,17.48482901,25.98155616,27.71686752,27.65241937,15.99,8.223464004,2.299921842,2.896794025,25.78963704,30.61631293,31.73388631,31.67337091,2.5718563,6.304864909,41.65562612,41.67181413,10.63593923,3.658510609,4.446544535,51.21085288,8.673669573,9.069628687,9.080131282,10.07449409,10.477115,6.476467809,7.32588238,10.50424096,3.574618144,4.307041302,0.877269559,3.129863238,5.987615019,1.108461551,1.087676478,3.302715685,2.026976834,1.059494301,6.152754341,3.605523392,2.255864989,2.099053576,4.039058008,2.539384917,0.877465853,3.595294885,0.877043527,0.573905474,2.959288146,0.886129899,1.752564776,0.417703847,1.113497849,5.003081703,3.119294708,89678.76367,29,7/23/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,TOTUS
National,30,2017,1204,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285536039,0,0,0,19627048.03,18274.62,18274.62,0,0,25346.2,4852683.71,5093483.47,5531247.61,0,3047544.29,1058468.13,1122417,942,942,0,0,1333,293112,251809,378176,0,140960,56085,1700.227143,17889.84571,9167.555714,0.02,0,28757.64857,238683.3296,267440.9782,27981.78498,358.4262259,4584.066054,41715.49276,1158.896545,5069.312749,0,358.4262259,81226.40554,111.92,7,3,20,22,11,12,13,11,11,20,70,0.215176528,0,0.519883261,0.431045718,0.573175397,0.627847151,0.534215131,4.361259452,1,0,0,1,11.42334298,11.90567608,7.908664363,8.970174526,11.86339386,11.1364047,18.57461151,19.85512759,11.62154263,13.18563722,19.93308256,2.766627536,2.129367593,15.50589923,17.50127413,25.76960156,27.76325491,27.69919857,15.99,8.230568738,2.28351094,2.903298865,25.82008047,30.58252391,31.74923554,31.67758283,2.575957017,6.306087374,41.66859852,41.68417411,10.64322441,3.63271013,4.461937042,51.24523143,8.651233361,9.075092087,9.084028872,10.0571144,10.48707454,6.474512257,7.345943253,10.4993064,3.55265154,4.316489928,0.877693255,3.136158636,5.981914375,1.112069721,1.090197842,3.296827528,2.024781569,1.060431375,6.123177985,3.607493287,2.256658708,2.09956197,4.039790407,2.540122197,0.87690663,3.597172213,0.877559021,0.575214905,2.969062977,0.888247023,1.751791219,0.420701455,1.11552026,5.003277003,3.123699451,89604.45947,30,7/30/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,TOTUS
National,31,2017,1205,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19157047.57,19885.79,19885.79,0,0,27135.51,4832362.8,4896666.66,5337492.77,0,2985682.46,1057821.58,1099047,1000,1000,0,0,1434,294657,242909,364884,0,138412,55751,0,17229.42429,31937.00429,0.002857143,0,49166.43143,39780.55493,88946.98636,32773.52052,358.4262259,4584.066054,43826.18524,1158.896545,5909.841675,0,358.4262259,88969.36248,111.92,7,3,20,22,11,12,13,11,11,20,70,0.264965517,0,0.519212948,0.424648739,0.572016367,0.628191419,0.533863695,4.349251917,1,0,0,1,11.40665853,11.92646123,7.893415335,8.987200395,11.86736174,11.14805159,18.52837181,19.90108598,11.61181723,13.2229251,19.97573173,2.76566943,2.132763958,15.49770824,17.53818872,25.7837438,27.7848572,27.75503615,15.99,8.234918981,2.267979474,2.906653279,25.87758748,30.52792272,31.80749291,31.73210988,2.580106375,6.305337281,41.71748545,41.71898164,10.64960902,3.6165744,4.461298652,51.31747289,8.642815999,9.086026348,9.097554531,10.04663714,10.50232084,6.475985483,7.367654733,10.54798453,3.546171743,4.330109641,0.878424615,3.155561444,5.974792668,1.110534991,1.083440132,3.301532198,2.033734681,1.058782566,6.135733889,3.61075171,2.258985145,2.100277886,4.102716351,2.565141751,0.878244264,3.599844296,0.878376838,0.57547498,2.967452653,0.887467311,1.751602673,0.426939548,1.116371029,5.003552023,3.144450919,89327.23003,31,8/6/2017,1,8,2017,q3,q3 2017,,WINGSTOP,WG,TOTUS
National,32,2017,1206,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19027303.56,20360.69,20360.69,0,0,26449.54,4849152.75,4836050.81,5274894.61,0,2957109.49,1063285.67,1097289,1012,1012,0,0,1395,298033,240554,362303,0,137735,56257,0,13007.98857,68802.71,0,0,81810.69857,0,81810.69857,32773.52052,358.4262259,4631.887262,43826.18524,1158.896545,5909.841675,0,358.4262259,89017.18369,107.06,7,3,20,22,11,12,13,11,11,20,70,0.19226808,0,0.519162264,0.424345807,0.571937781,0.628501746,0.533801064,4.349143763,1,0,0,1,11.39762084,11.93477891,7.909552782,9.000681525,11.88531017,11.1588977,18.49619265,19.91951957,11.62687704,13.2348701,20.00486561,2.760969929,2.13307284,15.49705003,17.55844457,25.69734161,27.8171021,27.76457025,15.99,8.234128424,2.252935393,2.907325725,25.9384069,30.51322589,31.8243677,31.75934982,2.579987292,6.301787388,41.74705363,41.81403687,10.65576468,3.606888484,4.46588628,51.41257872,8.63510725,9.089168359,9.109786782,10.03635053,10.50855462,6.484816838,7.374403337,10.5393103,3.533507669,4.330183545,0.878860171,3.156587471,5.956943321,1.114400057,1.084781015,3.310594352,2.029467943,1.058115073,6.111245156,3.613508778,2.260016702,2.100451502,4.129505614,2.574936902,0.878350564,3.602490581,0.878788393,0.577154658,2.966007674,0.888440223,1.754140627,0.424295462,1.116117299,5.003618718,3.152047232,89080.74067,32,8/13/2017,1,8,2017,q3,q3 2017,,WINGSTOP,WG,TOTUS
National,33,2017,1207,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20428039.59,25378.54,25378.54,0,0,25414.71,4540132.85,5424591.77,5685775.08,0,3555435.78,1171310.86,1110865,1163,1163,0,0,1332,280900,249016,371763,0,148551,58140,0,13043.33143,84538.64143,0.12,0,97582.09286,0,97582.09286,32764.90895,358.4262259,4661.30237,43826.18524,1158.896545,5909.841675,0,358.4262259,89037.98723,114.08,7,3,20,22,11,12,13,11,11,20,70,0.199195852,0,0.519038457,0.424469578,0.57162002,0.628046195,0.533595868,4.348100059,1,0,0,1,11.37129287,11.94205052,7.902599088,9.011950905,11.89222181,11.16854627,18.51013958,19.93005492,11.61118945,13.25989438,19.98103786,2.762795697,2.134329625,15.49490916,17.57980269,25.74141324,27.8606961,27.82180224,15.99,8.232161283,2.251387543,2.905415037,25.98309043,30.42959301,31.86590448,31.80409179,2.577526131,6.306938191,41.82902199,41.81977136,10.65186103,3.590163247,4.473695986,51.45901367,8.624653614,9.092610992,9.101621587,10.02750445,10.51428314,6.4831699,7.381163182,10.54988248,3.537531178,4.337935073,0.879129758,3.125485797,5.983948576,1.113091351,1.084619832,3.299204974,2.033989548,1.057539822,6.120931888,3.617911461,2.260397632,2.100636086,4.125830284,2.574031346,0.878995802,3.608170139,0.878973302,0.577005173,2.964918488,0.887323542,1.755161398,0.432737443,1.117044207,5.003689626,3.145045937,88818.43119,33,8/20/2017,1,8,2017,q3,q3 2017,,WINGSTOP,WG,TOTUS
National,34,2017,1208,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19571074.29,24989.89,24989.89,0,0,25096.33,4645527.86,4987307.61,5718390.89,0,3105795.6,1063966.11,1110394,1241,1241,0,0,1389,286666,242808,380553,0,141592,56145,0,12773.42857,57466.51,52569.31143,102898.8,225708.05,0,225708.05,32375.8906,358.4262259,3912.076406,44367.33249,1158.896545,6259.395394,0,358.4262259,88790.44389,114.98,7,3,20,22,11,12,13,11,11,20,70,0.190494169,0,0.519286266,0.423431603,0.571776051,0.62546241,0.53235767,4.338360138,1,0,0,1,11.37113097,11.9444809,7.932479126,9.013590483,11.89490685,11.15172741,18.50910406,19.92105355,11.66261907,13.2461577,19.96165208,2.760576349,2.134800033,15.54992183,17.58794042,25.80543848,27.82208626,27.79815351,15.99,8.245139682,2.266879403,2.903862652,25.974067,30.46314665,31.86383302,31.80563093,2.579256215,6.312045983,41.82209121,41.73967537,10.65478711,3.609379958,4.470601493,51.50598503,8.622041538,9.094255787,9.096657643,10.02774647,10.5197857,6.501131021,7.365615983,10.5452816,3.553771003,4.327947526,0.880657953,3.184464264,5.985676993,1.117125859,1.084889087,3.295607508,2.02656668,1.056381561,6.116132982,3.615876547,2.260851048,2.101581139,4.114902293,2.57847169,0.880615648,3.607300031,0.880357493,0.57921776,2.97516841,0.888248742,1.75620216,0.422910382,1.119062562,5.004052668,3.153075958,90085.03224,34,8/27/2017,1,8,2017,q3,q3 2017,,WINGSTOP,WG,TOTUS
National,35,2017,1209,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20182503.32,26232.13,26232.13,0,0,25217.9,4830660.81,5144134.23,5756925.75,0,3282265.09,1117067.41,1138385,1247,1247,0,0,1339,294513,249324,385003,0,148174,58785,0,13789.11286,14292.97286,66520.78,119572.7057,214175.5714,495336.174,709511.7454,32773.52052,358.4262259,4502.553032,42302.04739,1179.150974,7133.279692,0,358.4262259,88607.40406,111.92,7,3,20,22,11,12,13,11,11,20,70,0.112450969,0,0.520747425,0.42196416,0.571474565,0.620627567,0.529675993,4.307613247,1,0,0,1,11.36682345,11.96579166,7.898854909,9.035209066,11.92138127,11.19685002,18.57383913,19.98256896,11.62279165,13.29625116,20.03806564,2.760134032,2.136575778,15.50445433,17.63862208,25.80339438,27.90988148,27.89522917,15.99,8.244045646,2.243250669,2.909736139,26.09097093,30.45739833,31.90810356,31.83768991,2.583632544,6.316561086,41.88767474,41.85324908,10.66032236,3.576146292,4.489654303,51.63975567,8.607145367,9.107059264,9.115230568,10.01675414,10.53649935,6.480325056,7.388507702,10.57094896,3.497483736,4.3527774,0.880028592,3.17320953,6.01197362,1.113643043,1.087256983,3.302793579,2.036955875,1.058396141,6.180346681,3.623359297,2.263978222,2.101230838,4.150724382,2.575979716,0.880260955,3.619209969,0.880090301,0.578575698,2.984070892,0.888905962,1.757111311,0.428967995,1.120470264,5.0039181,3.152563309,88948.98927,35,9/3/2017,1,9,2017,q3,q3 2017,,WINGSTOP,WG,TOTUS
